"type","log"
"rapid7_nexpose_report","<NexposeReport version=""2.0""><scans><scan id=""41821"" name=""Corp Datacenter Auth Scan"" startTime=""20260317T020004112"" endTime=""20260317T061142008"" status=""finished""/></scans><nodes><node address=""10.9.14.203"" status=""alive"" device-id=""8812"" site-name=""Datacenter-East"" scan-template=""Full audit""><names><name>db-legacy-04.acme.local</name></names><fingerprints><os certainty=""0.95"" family=""Windows"" product=""Windows Server 2012 R2"" version=""6.3.9600""/></fingerprints><tests><test id=""microsoft-windows-unsupported-os"" status=""vulnerable-exploited"" scan-id=""41821"" vulnerable-since=""20240110T000000000"" pci-compliance-status=""fail""><Paragraph>The host is running Windows Server 2012 R2, which reached end of extended support on 2023-10-10.</Paragraph></test></tests><endpoints><endpoint protocol=""tcp"" port=""1433"" status=""open""><services><service name=""Microsoft SQL Server""><fingerprints><fingerprint certainty=""1.00"" product=""SQL Server"" version=""11.0.7001.0""/></fingerprints></service></services></endpoint></endpoints></node></nodes></NexposeReport>"
"tenable_sc_audit","<check_type type=""Windows"" version=""2""><group_policy value=""Corporate Windows Server 2022 Baseline""><custom_item><type>REGISTRY_SETTING</type><description>Interactive logon: Do not display last user name</description><info>Prevents the username of the last logged-on user from being displayed.</info><value_type>POLICY_DWORD</value_type><value_data>1</value_data><reg_key>HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\System</reg_key><reg_item>DontDisplayLastUserName</reg_item><result>PASSED</result><actual_value>1</actual_value><reference set=""CIS"">2.3.7.1</reference><checked_host>WIN-DC01.corp.example.com</checked_host><checked_at>2026-03-25T05:12:44Z</checked_at></custom_item></group_policy></check_type>"
"tenable_sc_audit","<check_results><policy_name>CIS Red Hat Enterprise Linux 9 Benchmark v2.0.0 L2 Server</policy_name><target hostname=""app-rhel9-11.acme.local"" ip=""10.22.8.144""/><scan_time>2026-02-11T23:14:07Z</scan_time><item><check_name>5.2.10 Ensure SSH root login is disabled</check_name><check_id>a41c7f2b98e0</check_id><status>FAILED</status><actual_value>PermitRootLogin yes</actual_value><expected_value>PermitRootLogin no</expected_value><reference cce=""CCE-27445-6"" cis=""5.2.10"" nist=""AC-6""/><severity>High</severity><remediation>Edit /etc/ssh/sshd_config and set PermitRootLogin no, then reload sshd.</remediation></item><item><check_name>1.5.1 Ensure address space layout randomization is enabled</check_name><status>WARNING</status><actual_value>kernel.randomize_va_space = 1</actual_value><expected_value>kernel.randomize_va_space = 2</expected_value><severity>Medium</severity></item></check_results>"
"scap_xccdf","<Benchmark xmlns=""http://checklists.nist.gov/xccdf/1.2"" id=""xccdf_org.ssgproject.content_benchmark_RHEL-9"" style=""SCAP_1.3"" resolved=""1""><status date=""2026-01-30"">accepted</status><title>Guide to the Secure Configuration of Red Hat Enterprise Linux 9</title><version>0.1.78</version><TestResult id=""xccdf_org.open-scap_testresult_xccdf_org.ssgproject.content_profile_cis_server_l1"" start-time=""2026-03-27T04:00:11+00:00"" end-time=""2026-03-27T04:06:38+00:00"" test-system=""cpe:/a:redhat:openscap:1.3.10""><target>rhel-app12.corp.example.com</target><target-address>10.44.20.112</target-address><profile idref=""xccdf_org.ssgproject.content_profile_cis_server_l1""/><rule-result idref=""xccdf_org.ssgproject.content_rule_sshd_disable_root_login"" time=""2026-03-27T04:01:02+00:00"" severity=""medium"" weight=""1.0""><result>pass</result><ident system=""http://cce.mitre.org"">CCE-90813-9</ident><check system=""http://oval.mitre.org/XMLSchema/oval-definitions-5""><check-content-ref href=""ssg-rhel9-oval.xml"" name=""oval:ssg-sshd_disable_root_login:def:1""/></check></rule-result><score system=""urn:xccdf:scoring:default"" maximum=""100.000000"">96.428571</score></TestResult></Benchmark>"
"scap_xccdf","<cdf:TestResult xmlns:cdf=""http://checklists.nist.gov/xccdf/1.2"" id=""xccdf_org.ssgproject.content_testresult_stig_rhel9"" start-time=""2026-05-02T06:00:11-04:00"" end-time=""2026-05-02T06:07:44-04:00"" test-system=""cpe:/a:redhat:openscap:1.3.10""><cdf:benchmark href=""ssg-rhel9-xccdf.xml"" id=""xccdf_org.ssgproject.content_benchmark_RHEL-9""/><cdf:target>db-rhel9-02.acme.local</cdf:target><cdf:target-address>10.22.9.61</cdf:target-address><cdf:profile idref=""xccdf_org.ssgproject.content_profile_stig""/><cdf:rule-result idref=""xccdf_org.ssgproject.content_rule_package_aide_installed"" time=""2026-05-02T06:03:12-04:00"" severity=""medium"" weight=""1.0""><cdf:result>fail</cdf:result><cdf:ident system=""https://public.cyber.mil/stigs/srg-stig-tools/"">RHEL-09-651010</cdf:ident><cdf:check system=""http://oval.mitre.org/XMLSchema/oval-definitions-5""><cdf:check-content-ref href=""ssg-rhel9-oval.xml"" name=""oval:ssg-package_aide_installed:def:1""/></cdf:check></cdf:rule-result><cdf:score system=""urn:xccdf:scoring:default"" maximum=""100.0"">71.42</cdf:score></cdf:TestResult>"
"scap_oval","<oval_results xmlns=""http://oval.mitre.org/XMLSchema/oval-results-5"" xmlns:oval=""http://oval.mitre.org/XMLSchema/oval-common-5""><generator><oval:product_name>cpe:/a:redhat:openscap:1.3.10</oval:product_name><oval:schema_version>5.11.2</oval:schema_version><oval:timestamp>2026-03-27T04:06:38</oval:timestamp></generator><results><system><definitions><definition definition_id=""oval:ssg-sshd_disable_root_login:def:1"" result=""true"" version=""1"" class=""compliance""><criteria operator=""AND"" result=""true""><criterion test_ref=""oval:ssg-test_sshd_permitrootlogin:tst:1"" result=""true"" version=""1""/></criteria></definition></definitions><tests><test test_id=""oval:ssg-test_sshd_permitrootlogin:tst:1"" version=""1"" check=""all"" check_existence=""at_least_one_exists"" result=""true""><tested_item item_id=""1884210"" result=""true""/></test></tests><oval_system_characteristics xmlns=""http://oval.mitre.org/XMLSchema/oval-system-characteristics-5""><system_info><os_name>Red Hat Enterprise Linux 9.5</os_name><os_version>5.14.0-503.23.1.el9_5.x86_64</os_version><architecture>x86_64</architecture><primary_host_name>rhel-app12.corp.example.com</primary_host_name></system_info></oval_system_characteristics></system></results></oval_results>"
"scap_oval","<oval_results xmlns=""http://oval.mitre.org/XMLSchema/oval-results-5"" xmlns:oval=""http://oval.mitre.org/XMLSchema/oval-common-5""><generator><oval:product_name>cpe:/a:open-scap:oscap</oval:product_name><oval:schema_version>5.11.3</oval:schema_version><oval:timestamp>2026-05-02T06:07:44-04:00</oval:timestamp></generator><results><system><definitions><definition definition_id=""oval:com.redhat.rhsa:def:20261847"" result=""true"" version=""648"" class=""patch""><criteria operator=""AND"" result=""true""><criterion test_ref=""oval:com.redhat.rhsa:tst:20261847001"" result=""true"" comment=""openssl-libs is earlier than 1:3.0.7-27.el9_4""/><criterion test_ref=""oval:com.redhat.rhsa:tst:20261847002"" result=""true"" comment=""openssl-libs is signed with Red Hat redhatrelease2 key""/></criteria></definition></definitions><tests><test test_id=""oval:com.redhat.rhsa:tst:20261847001"" result=""true"" check=""at least one"" check_existence=""at_least_one_exists"" version=""648""><tested_item item_id=""1948217"" result=""true""/></test></tests></system></results></oval_results>"
"cve_cvrf","<cvrfdoc xmlns=""http://www.icasi.org/CVRF/schema/cvrf/1.1"" xmlns:cvrf=""http://www.icasi.org/CVRF/schema/cvrf/1.1""><DocumentTitle>Example Networks Security Advisory: Informational Update for Router OS 12.4</DocumentTitle><DocumentType>Security Advisory</DocumentType><DocumentPublisher Type=""Vendor""><ContactDetails>psirt@example.com</ContactDetails><IssuingAuthority>Example Networks PSIRT</IssuingAuthority></DocumentPublisher><DocumentTracking><Identification><ID>example-sa-20260401-routeros</ID></Identification><Status>Final</Status><Version>1.0</Version><RevisionHistory><Revision><Number>1.0</Number><Date>2026-04-01T16:00:00Z</Date><Description>Initial public release.</Description></Revision></RevisionHistory><InitialReleaseDate>2026-04-01T16:00:00Z</InitialReleaseDate><CurrentReleaseDate>2026-04-01T16:00:00Z</CurrentReleaseDate></DocumentTracking><Vulnerability Ordinal=""1""><Title>Informational: hardening guidance for management plane</Title><CVE>CVE-2026-21884</CVE><CVSSScoreSets><ScoreSet><BaseScore>3.1</BaseScore><Vector>CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N</Vector></ScoreSet></CVSSScoreSets></Vulnerability></cvrfdoc>"
"cve_cvrf","<cvrfdoc xmlns=""http://www.icasi.org/CVRF/schema/cvrf/1.1"" xmlns:cvrf=""http://www.icasi.org/CVRF/schema/cvrf/1.1""><DocumentTitle>Acme Gateway Appliance Authentication Bypass</DocumentTitle><DocumentType>Security Advisory</DocumentType><DocumentPublisher Type=""Vendor""><ContactDetails>psirt@acme.example.com</ContactDetails></DocumentPublisher><DocumentTracking><Identification><ID>ACME-SA-2026-0041</ID></Identification><Status>Final</Status><Version>1.2</Version><RevisionHistory><Revision><Number>1.2</Number><Date>2026-06-27T00:00:00Z</Date><Description>Added workaround for 9.1.x</Description></Revision></RevisionHistory><InitialReleaseDate>2026-06-19T00:00:00Z</InitialReleaseDate><CurrentReleaseDate>2026-06-27T00:00:00Z</CurrentReleaseDate></DocumentTracking><Vulnerability Ordinal=""1""><Title>Improper authentication in /rest/session</Title><CVE>CVE-2026-21874</CVE><CWE ID=""CWE-287"">Improper Authentication</CWE><CVSSScoreSets><ScoreSetV3><BaseScoreV3>9.8</BaseScoreV3><VectorV3>CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H</VectorV3></ScoreSetV3></CVSSScoreSets><Threats><Threat Type=""Exploit Status""><Description>Exploitation observed in the wild.</Description></Threat></Threats></Vulnerability></cvrfdoc>"
"stix_1x","<stix:STIX_Package xmlns:stix=""http://stix.mitre.org/stix-1"" xmlns:indicator=""http://stix.mitre.org/Indicator-2"" xmlns:cybox=""http://cybox.mitre.org/cybox-2"" xmlns:AddressObj=""http://cybox.mitre.org/objects#AddressObject-2"" xmlns:example=""http://example.com/"" id=""example:Package-8a41c07b-1d92-4f6e-9a3b-2c7d10f4a881"" version=""1.2"" timestamp=""2026-04-04T09:22:41.118000+00:00""><stix:STIX_Header><stix:Title>Daily watchlist feed - informational indicators</stix:Title><stix:Package_Intent xsi:type=""stixVocabs:PackageIntentVocab-1.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:stixVocabs=""http://stix.mitre.org/default_vocabularies-1"">Indicators - Watchlist</stix:Package_Intent></stix:STIX_Header><stix:Indicators><stix:Indicator id=""example:indicator-cf1a7b04-3e58-41d9-8bb2-9f0c4e7a1d22"" timestamp=""2026-04-04T09:22:41.118000+00:00"" xsi:type=""indicator:IndicatorType"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><indicator:Title>Known scanning source</indicator:Title><indicator:Observable id=""example:Observable-2b81c440-9d17-4c05-b1ea-7f3c8a2d5e90""><cybox:Object id=""example:Address-7f0e1c33-4a26-4b8b-91d5-6c2f8a0b4471""><cybox:Properties xsi:type=""AddressObj:AddressObjectType"" category=""ipv4-addr""><AddressObj:Address_Value>198.51.100.77</AddressObj:Address_Value></cybox:Properties></cybox:Object></indicator:Observable></stix:Indicator></stix:Indicators></stix:STIX_Package>"
"stix_1x","<stix:STIX_Package xmlns:stix=""http://stix.mitre.org/stix-1"" xmlns:indicator=""http://stix.mitre.org/Indicator-2"" xmlns:cybox=""http://cybox.mitre.org/cybox-2"" xmlns:AddressObj=""http://cybox.mitre.org/objects#AddressObject-2"" xmlns:ttp=""http://stix.mitre.org/TTP-1"" id=""acme:Package-1c9b4d70-3e21-4f88-a012-77b5d6e0f3a4"" version=""1.2""><stix:STIX_Header><stix:Title>C2 infrastructure observed in phishing campaign OPERATION SILT</stix:Title><stix:Package_Intent xsi:type=""stixVocabs:PackageIntentVocab-1.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Indicators - Malware Artifacts</stix:Package_Intent></stix:STIX_Header><stix:Indicators><stix:Indicator id=""acme:indicator-8f21c904-b7d3-41ae-9c02-5d1b8e7a4402"" timestamp=""2026-03-22T17:04:11Z"" xsi:type=""indicator:IndicatorType"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><indicator:Title>Malicious C2 IP</indicator:Title><indicator:Observable id=""acme:Observable-4d2a71c8""><cybox:Object id=""acme:Address-9b0e1c73""><cybox:Properties xsi:type=""AddressObj:AddressObjectType"" category=""ipv4-addr""><AddressObj:Address_Value condition=""Equals"">185.234.219.44</AddressObj:Address_Value></cybox:Properties></cybox:Object></indicator:Observable><indicator:Confidence><stixCommon:Value xmlns:stixCommon=""http://stix.mitre.org/common-1"">High</stixCommon:Value></indicator:Confidence></stix:Indicator></stix:Indicators></stix:STIX_Package>"
"netconf_rpc","<rpc message-id=""101"" xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0""><get-config><source><running/></source><filter type=""subtree""><interfaces xmlns=""urn:ietf:params:xml:ns:yang:ietf-interfaces""><interface><name>GigabitEthernet0/0/0/3</name></interface></interfaces></filter></get-config></rpc>"
"netconf_rpc","<rpc-reply xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0"" message-id=""412""><rpc-error><error-type>application</error-type><error-tag>invalid-value</error-tag><error-severity>error</error-severity><error-app-tag>must-violation</error-app-tag><error-path xmlns:if=""urn:ietf:params:xml:ns:yang:ietf-interfaces"">/nc:rpc/nc:edit-config/nc:config/if:interfaces/if:interface[if:name='GigabitEthernet0/0/0/3']/if:mtu</error-path><error-message xml:lang=""en"">MTU 12000 exceeds maximum supported value 9216 for this interface type</error-message><error-info><bad-element>mtu</bad-element><session-id>7741</session-id></error-info></rpc-error></rpc-reply>"
"netconf_notification","<notification xmlns=""urn:ietf:params:xml:ns:netconf:notification:1.0""><eventTime>2026-04-07T21:14:02.418Z</eventTime><netconf-config-change xmlns=""urn:ietf:params:xml:ns:yang:ietf-netconf-notifications""><changed-by><username>netops-automation</username><session-id>4471</session-id><source-host>10.44.9.18</source-host></changed-by><datastore>running</datastore><edit><target xmlns:if=""urn:ietf:params:xml:ns:yang:ietf-interfaces"">/if:interfaces/if:interface[if:name=''GigabitEthernet0/0/0/3'']/if:description</target><operation>merge</operation></edit></netconf-config-change></notification>"
"netconf_notification","<notification xmlns=""urn:ietf:params:xml:ns:netconf:notification:1.0""><eventTime>2026-04-27T09:41:18.442Z</eventTime><netconf-session-end xmlns=""urn:ietf:params:xml:ns:yang:ietf-netconf-notifications""><username>netops-automation</username><session-id>8814</session-id><source-host>10.60.3.22</source-host><killed-by>0</killed-by><termination-reason>other</termination-reason></netconf-session-end></notification>"
"yang_data_xml","<interfaces xmlns=""urn:ietf:params:xml:ns:yang:ietf-interfaces""><interface><name>GigabitEthernet0/0/0/3</name><description>uplink-to-core-sw02</description><type xmlns:ianaift=""urn:ietf:params:xml:ns:yang:iana-if-type"">ianaift:ethernetCsmacd</type><enabled>true</enabled><oper-status>up</oper-status><admin-status>up</admin-status><if-index>14</if-index><phys-address>00:1b:0d:88:41:c2</phys-address><statistics><discontinuity-time>2026-02-11T03:04:19Z</discontinuity-time><in-octets>884211904471</in-octets><in-unicast-pkts>1204884112</in-unicast-pkts><in-errors>0</in-errors><out-octets>771204118820</out-octets><out-errors>0</out-errors></statistics><ipv4 xmlns=""urn:ietf:params:xml:ns:yang:ietf-ip""><address><ip>10.44.255.14</ip><prefix-length>30</prefix-length></address></ipv4></interface></interfaces>"
"yang_data_xml","<data xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0""><interfaces-state xmlns=""urn:ietf:params:xml:ns:yang:ietf-interfaces""><interface><name>GigabitEthernet0/0/0/7</name><type xmlns:ianaift=""urn:ietf:params:xml:ns:yang:iana-if-type"">ianaift:ethernetCsmacd</type><admin-status>up</admin-status><oper-status>down</oper-status><last-change>2026-05-19T14:02:31Z</last-change><statistics><discontinuity-time>2026-05-19T14:02:31Z</discontinuity-time><in-errors>184221</in-errors><in-discards>9412</in-discards><out-errors>3311</out-errors><in-unknown-protos>0</in-unknown-protos></statistics></interface></interfaces-state></data>"
